user_name,shoulder_abd(rx),shoulder_flex(ry),shoulder_rot(rz),elbow_flex(ry)
0,0.791618387187237,-0.5708766018975502,-0.104621701523545,0.5263649803753164
0,0.8726646259912628,0.23844291762899258,-3.839571477214833e-05,0.9239230605197094
0,0.8726646259812333,-0.014943383218954324,1.8742411162905837e-05,0.39807743771977067
0,0.09865903019640669,0.0076317226958132625,0.0003444079997583559,1.5509897556327839
0,0.8726646257484738,0.7117251476054757,-2.7835282256399345e-05,1.4653496885091615
0,0.8726646254846899,-0.6440324292414992,3.586633806276548e-05,1.3196771209523537
0,0.872664625922921,-0.40907831420916324,8.011151978213552e-05,0.3065417700248675
0,0.8726646249093498,-0.5631573294979825,1.1121872355364263e-05,1.6251804920566977
0,0.4212570494214833,-0.13506605653573048,0.052319338495510806,2.321772636868685
0,0.8726646258124285,0.49759477165739296,-5.5566919713386385e-05,1.3143578018877173
0,0.8726646259790894,-0.02503094204925947,-5.382061221313847e-05,0.5855407465423238
0,0.8726646259810792,-0.43446842784516027,4.28797267462549e-07,0.37466967565930875
0,0.5550723762460408,-0.33323779336637477,-0.15712230119969944,1.7037133391433235
0,0.8726646259883934,0.2783920016363634,-2.152644111733007e-05,1.1823672245546524
0,0.8726646259701447,0.02319136783141675,-0.00029013083562032184,0.16534082067271177
0,0.5141478502366762,0.20590461958884296,-0.015568591094656243,0.5959162020445004
0,0.8726646258987562,0.17858873149983925,8.815578988479063e-05,0.7506381783181415
0,0.8203196352960294,1.0982022547997246,-0.07624060062119156,1.7431196455396942
0,0.8726646257987836,-0.1815129919001808,-2.2729834555330223e-05,0.999839186632546
0,0.8726646250716324,-0.21463913629879555,-3.7470933512828364e-06,0.7504644314171907
0,-0.9106026351612848,2.1059116862845677,-0.9972526025212336,1.2458424663624397
0,0.8726646259971617,0.495773896918197,-5.335627253481979e-05,0.20829558391328362
0,0.8726646257730463,0.3718816849121026,-2.495219248111061e-06,2.206671522753937
0,0.8726646257983615,-0.489110231290868,5.884096180800618e-06,0.5949796103782382
0,0.872664625791596,-0.8530524291738877,-2.9678977782725496e-05,1.313126247580747
0,0.39188001847777737,-0.3553851587507807,-0.07938617177856039,1.300883989306132
0,0.8726646259516607,0.29122910510147404,4.124157612061971e-05,0.9084951858370275
0,0.2376700577956991,0.14133051827946386,-0.044210291775971244,1.7345863068952203
0,0.8726646248501407,0.12039864182513829,-3.131044733769252e-05,1.3989913233554991
0,0.12657219139758677,0.8917554734642492,-0.5938253127485625,1.9106738874973805
0,0.1443397369806506,1.6830221184100047,-0.2530637650621731,1.9370435119336993
0,-0.21529010849449898,0.5519979932284873,-0.31196711391705734,1.494149273311495
0,0.7637555236502276,-0.9822394365283583,-0.0016337271554833746,1.1933721301965077
0,0.8726646257141208,0.5980260011856021,-0.00019881039191327823,1.1174216403788362
0,0.8726646258699579,0.5062337264595558,-1.97202129353882e-05,0.7056140043162713
0,0.8726646254291214,0.5173531872890752,-1.830328746626358e-07,1.0945707041431412
0,0.8726646248396971,-0.037647067152726935,2.6005255910718146e-05,0.4094842559449129
0,0.8726646256047189,-0.07860270098508933,-0.00011031324088694766,0.5056241211999649
0,0.8726646258473545,-0.07657472537561648,1.873265517880308e-05,0.5224349583807667
0,0.10846112762131672,1.4861712494928279,-0.505294718844633,1.635846164009066
0,0.8726646259971611,-0.46428450478832173,-0.0006509175946814469,0.054577024026716964
0,0.23768083352660205,0.6739512563493238,-0.18013228868582087,1.4279883211670226
0,0.8297623910298774,-0.5148667149705863,0.3793291981690592,1.1238966064681026e-05
0,0.2186730175826042,0.42632653285378863,-0.03727066343047925,2.3004828221791755
0,0.87266462591787,-0.28356162883240177,-4.226114999949058e-05,0.7463621753015545
0,0.8726646259790619,-0.09252482560558901,6.963819610312522e-06,1.3335359480177975
0,0.8726646258494767,0.3951016517512261,-2.9969224030643636e-05,1.2630474912390666
0,0.8726646258526259,-0.404279464847522,-3.196073950328894e-05,0.5203317167174469
0,0.8726646259951567,0.09554618364273841,-1.645751518247583e-05,0.9303290097394772
0,0.8726646258165737,-0.1566817012453929,7.438175786414951e-06,0.7552834022877729
0,0.872664625997129,-0.3425263396220783,-0.00033324544713383096,0.11605698051133029
0,-0.03191583384668029,0.047928709457715345,-0.01714705890990641,1.3888379276164888
0,0.8726646258069899,-0.25392385517945115,-5.951417345278383e-06,1.0510337431368948
0,0.1597667597923,-0.14570665426367538,0.06444289853675947,2.4313951854914926
0,0.8726646255686992,-0.4880597098720857,-2.518178870054372e-05,0.6173563724940793
0,0.8726646259541114,-0.011754108571055504,3.676952041129266e-05,0.6334539321536239
0,0.34103701842836043,-0.4737623578944177,-0.12979344265335477,1.0927171217638385
0,0.23754981657856353,-0.6000552237673669,-0.18778381002176767,1.1105729740949424
0,0.8726646257752634,0.589024467146701,-5.453210435609588e-06,0.6858022703802071
0,0.8726646259604514,-0.6324110261391808,-3.132048818002073e-06,0.2850869707180865
0,0.8726646259971637,-0.33055281049702995,0.00026666155980614975,0.06400350466242452
0,0.3855324468479615,0.5651940352892909,-0.005658998217426349,2.0040620879330744
0,0.41990529284502903,-0.032388697895088366,0.005352758089832987,1.046047759299871
0,0.8726646259460196,0.2389477016895459,2.6690247535250913e-05,0.6137331214070139
0,0.8726646246607185,-0.3422264882181503,7.204201899498457e-06,0.783451512605657
0,-0.09485838964891985,-0.21038180691173347,0.045131408182334125,1.162346459095939
0,0.14685171310631875,0.9944047347833466,0.3115008577933674,1.2896621583168548
0,0.7155289930779353,-0.5060485001638895,0.1389372582634549,0.9305223731191611
0,0.8726646258684542,0.10007656063211935,0.0003074640371474684,0.2683589521567652
0,0.301464005499643,0.12789300203341677,-0.010182380463000733,1.2372098459334155
0,0.53842565598763,0.549206912706215,0.02423327623637344,0.894239252829825
0,0.8726646255707525,0.8089042515213243,-1.0699396558793389e-06,1.4385498650426058
0,0.8726646258104309,-0.4198365261251778,7.0773897100053045e-06,1.4550945681503302
0,-0.031205739453853593,-0.6410583145348031,0.28842083294755216,2.2297107924116326
0,-0.0007425404642189,-0.35635161105044827,0.43070463132930165,1.418761317165981
0,0.6454536565912935,-0.46518884748912737,-0.3043060212163391,1.7264466959115564e-07
0,0.2991983544270092,-0.6063914858435769,0.28385243304909646,0.9187884560704993
0,0.8722734313711958,-0.7493717807401368,0.16396299708710999,1.0357982329666648
0,0.872664625815149,-0.22660082739118975,0.00010327912590809925,0.5689030244039005
0,0.872664625809417,0.077991865456134,4.877183529465481e-05,0.34818418957486263
0,0.87266462595225,0.38029069106179425,3.404983067071334e-06,2.4341275124637387
0,0.8726646259168664,-0.03311788795158493,-1.1902423530296624e-05,1.2999089005837288
0,0.8726646259380375,0.03918101327035254,-5.2013513716842846e-05,0.6599611199371972
0,0.8726646258712015,-0.32225385395599304,-2.3387627675648746e-05,1.4382780754681377
0,0.8726646259324422,-0.23835232241528165,-0.00012752422831575756,0.25113074194476104
0,0.872664625848479,-0.8938077372731354,1.003066289640372e-06,1.2169640150736754
0,0.41733964121992145,-0.5271671793837929,0.33952970073813216,1.6733053488614158
0,0.8726646251686807,-0.5486402794796799,-6.458097330584034e-05,1.7371122986642722
0,0.872664625992689,0.10997274319224212,2.1846523300905742e-05,1.220003197103704
0,0.8726646259474203,0.37014700748770035,-3.767146903035677e-05,1.7409371003739604
0,-0.14530737965151136,0.6710339822187104,-0.4924066528113396,1.34918708665518
0,0.5508908740750539,0.5286619551690153,0.2986041988913089,1.382419286833176
0,0.8210536269591653,-0.25311593865017806,0.0057035343170963185,4.220649634681229e-06
0,-0.03014021124766151,1.2990915834362966,-0.1697669374590686,1.6370341634321162
0,0.8726646243728821,-0.2111481149175593,-7.4163113877433e-06,1.2632963237218273
0,0.7184184267346682,-0.6896301936085717,-0.0011392497487465192,1.1223577760221541
0,0.4642016995012993,-1.1613576497260387,0.5429996391272309,1.7639564998418114
0,0.49814884465977416,-0.6037688149277602,0.3101331356882961,0.4223686602648992
0,0.7868080029651001,-0.2767746684851166,0.03883107466527933,1.9565394908059743
0,-0.19424595764514083,0.7043197172920366,0.06084606795398121,1.3119137004849244
0,0.8726646250103496,-0.34616464851552187,-1.8377945943832342e-08,1.490037241698052
0,0.8726646229297793,-0.5341545786950933,-1.4243253772564817e-06,1.2888385352536325
0,0.03376588612771008,0.5865830402895371,0.018985268345603462,1.6514956540465426
0,0.8726646248342366,-0.08483957127752825,-6.0173036489529275e-05,0.41693667235360765
0,-0.09273869769319139,2.161303358235145,0.7458864389867368,1.7695515019381869
0,0.872664625909788,0.725158810803826,-2.9370123277064316e-05,0.947548018122125
0,0.8726646259258024,0.027364580646504568,7.806718919040082e-06,1.4044601077609822
0,0.8726646257874118,-0.6176284400286967,-2.4280838801901382e-05,0.5319357059713313
0,0.7816576577949229,0.1574269357023332,0.8474499829527904,0.7005539077778866
0,0.6852900837865366,-0.12576213485546253,0.20625211002338323,0.3779769713076205
0,0.8726646259971647,-0.30136005628368867,-0.0001335921679063778,0.024456207919148813
0,0.6867498703440237,0.2618342470095182,0.04102786840063376,2.2015731883934957
0,0.8726646259787693,-0.04306849601268586,1.6240827917642057e-05,0.5013183807900495
0,0.8726646254301059,-0.49283120056587176,1.729594478318184e-05,0.6744621898514822
0,0.45617836783874127,0.12919371919028488,-0.3941141658896317,1.7620767957625403
0,0.8726646258081838,-0.39430612214396116,6.834657135130581e-06,1.3351149534516462
0,0.872664625628247,0.2964657091105069,-9.676218801138852e-06,1.6875321182367284
0,0.8726646246607203,-0.07804517277069116,-3.3164417193143485e-05,0.670119696814368
0,0.4346401294753316,0.44174230516903806,0.008044378127037212,2.470743495741834
0,0.09208538592547726,-0.0014237190676113936,0.1816182647140655,1.7851222746815347
0,-1.1433471135477624,2.3891622006043325,-0.9065211887993899,0.44666679609678583
0,0.8726646258294133,0.1536851550748966,-1.5812486685730417e-06,1.7875143313758346
0,0.7801134063757136,-0.47378103565637936,0.9969933815176738,3.847354037409282e-08
0,0.8726646241052323,0.46346882433771525,-3.948751453625032e-05,0.7645860356821721
0,0.8559854289126851,-0.09332549449924862,0.5626418625161798,2.0653397746749795
0,0.48805654242617486,-0.27615379417439084,0.08632328812178583,1.7618259224965032
0,0.40745472195388577,1.3308289952234331,-0.015516785717064331,1.9484371530674278
0,0.8726646256741551,0.1632849823201881,3.643431716134638e-05,1.4278236892755278
0,0.8726646258850043,-0.6364450678324081,2.1936755988669934e-05,1.0723151995022726
0,0.8726646259512915,0.35974969133713314,3.0148056707993305e-06,0.721391180818082
0,0.8726646258847097,0.28361941779226396,-3.31474253423924e-05,0.5950800116715697
0,0.7879605182742863,0.8243116778384945,0.03279453816473785,1.352710742996866
0,0.7407905944421463,-0.1754636017913091,-0.03414866948851773,2.235343566327365
0,0.8726646259754862,-0.592939184930253,-1.1167107265036019e-05,1.0959109922467833
0,0.8726646255054622,-0.12428396463760726,8.755607578792234e-07,0.7788134140158535
0,0.8726646259582795,-0.5030045130715496,-2.4080210314519387e-05,0.8359351579591766
0,0.8726646249542803,-0.7153638229527444,-7.001278689481656e-06,1.7879704677537998
0,0.8726646259150633,0.4450587549214831,1.4628501238006677e-05,0.4379376791131639
0,0.8726646259225979,0.9257685409915491,-3.869621841369722e-05,1.6256917637221524
0,0.8726646257686912,-0.3373351384488824,5.916948987714619e-06,0.6253375653401936
0,0.8726646259214295,0.27244975124837045,2.930621977806974e-05,0.9168338219609351
0,0.8726646258716115,0.36101510036646434,-4.7580545455356035e-06,1.1348338122712236
0,0.8726646255078858,-0.4669978779027299,-8.263712201437101e-05,1.149081759922056
0,0.8726646258762912,-0.6839622692722014,-1.3238141635098534e-05,2.0445853798504294
0,0.8726646258856346,-0.013238131966762835,-1.1322637616094829e-05,0.6765055213278197
0,0.8726646259943891,0.47162395253481726,2.2854525169488716e-05,1.0347041027775254
0,0.8726646256505548,0.33283557167696537,1.2954832427673584e-05,0.45360656121026277
0,0.561672614775806,-0.4910470321897808,0.003009720503000588,2.3364055531414403
0,0.8726646256853554,0.17991742782238915,8.903174865982828e-06,1.3701757017838663
0,0.4451867795863937,-0.24365320354474274,0.0005961624845137591,1.496078847836805
0,0.8726646251952602,-0.3879969317350955,-6.369355405876542e-06,0.4478084682840857
0,0.8726646254064229,0.2724271137236905,-3.156445267273648e-05,1.1294007267684407
0,0.007509130875893175,-1.570796326794567,0.6360639987498535,1.6038136170786517
0,0.733028883956608,0.0306346912531202,0.0012735771677741758,1.3682825137383565
0,0.8726646249255054,0.6067453768765702,-5.6570634907244545e-06,1.4676334457388607
0,0.5729492282138591,0.7317192612044466,0.06169737650132582,1.9704549532254227
0,0.8726646256500193,-0.08285782417020301,2.503802913272006e-05,0.698379203703753
0,0.8726646259196693,-0.4794868011902965,2.832762591937586e-05,1.0466735726535132
0,0.24050497359497874,0.5073599960293406,0.11872067779082413,1.4844234751692966
0,0.2947231530115462,0.7920825924817664,0.07348970045514051,1.7657418978331159
0,0.6744890043664985,0.48989453000174293,-0.15723586959116928,0.920600056706052
0,0.8726646259971609,0.42779671296011856,0.00020314989142189546,0.1183822951569268
0,0.8726646235198103,0.3124996265549127,-1.7949649603434673e-06,0.873257953478332
0,0.32796148547730325,-0.5627508291025325,0.18252356012701584,1.9416707406621552
0,0.8726646259963405,-0.24110761272844364,0.00010777017940219429,0.19461205070587748
0,0.8726646197224807,-0.2930400817502533,4.79372685521605e-06,0.49602387692676775
0,0.8726646259966658,0.2825636771538411,2.151139609991035e-06,0.2248464061462805
0,0.8359318300520162,0.9907920592875393,0.49277378524017573,1.7245102016730365
0,0.8726646258946966,-0.09736250837640512,-1.5222281720991842e-05,0.3908437839511227
0,0.8726646258753963,-0.6349573693337316,1.8223856309078595e-06,0.9277594920235962
0,0.8726646259952641,0.38108703237801855,0.00028399586733349755,0.0876606019073645
0,0.8726646254375906,-0.1592778621272917,2.95645744836236e-05,1.4820822912936438
0,0.872664625525186,0.8220816110859934,1.1665881744898068e-05,1.986605075762913
0,0.8726646258958597,-0.0527476454227979,2.7614992020300375e-05,0.5977426638618258
0,0.7028144777435265,-0.08502732029379471,-0.020770197608616106,0.7095433456139458
0,0.4252131334755828,0.6997297990725659,-0.05059645638332549,1.5684043521415845
0,0.8726646259144389,0.15312593629889054,-1.4756241518592537e-05,1.4320199395607018
0,0.476217138116009,-0.3249072201313606,-0.37023132584834395,1.6131153138505914
0,0.8726646258996678,-0.1661257189643053,-2.156726116191976e-05,1.5868793465861268
0,0.8726646259340849,-0.4929109985813143,3.5273332052440095e-05,1.0996193554555103
0,0.8726646253806467,0.13407898045501704,-5.29802329308238e-05,1.3231625120576236
0,0.8726646259970842,-0.4105098500976558,-0.0001396349816933412,0.1991380958902877
0,0.8726646259905718,0.25442688090854837,9.955931674724422e-05,0.43730898068416457
0,0.872664625996937,-0.4116045426381597,5.815241313654533e-05,0.3348222567346198
0,0.8726646259901999,-0.027402689487085973,4.0541157817577864e-07,2.0772753447437964
0,0.8726646259966925,-0.4180966091380831,7.62497638949922e-07,0.24358324407047027
0,0.8726646259542757,-0.7558599874615731,3.6654425863202418e-06,2.394853451050139
0,0.8726646259963463,0.3154063365052841,-5.622427431762299e-05,0.011534433502292092
0,0.8726646259971177,0.3053518120013001,-4.594930352159243e-05,0.3200717410816114
0,0.8726646257271933,-0.48133695001720206,7.083753030064702e-06,1.910900801651155
0,0.7512421440077027,-1.3503481384376679,0.06232624297277977,1.8214317451747164
0,0.8726646251675688,-0.9372874232623837,-3.13292356791243e-05,1.4008325996307165
0,0.8726646252545106,0.5016701148963157,6.26392498422169e-07,1.5503411852738798
0,0.8726646256339727,-0.8124474932518849,-1.2949158027926178e-05,1.3896073470771784
0,0.8726646259760427,0.7218283878063606,4.8434655807028946e-06,1.5544947510450826
0,0.011735012220432607,0.30893440224821017,-0.024018002103095147,1.291611120333482
0,0.8726646259866225,-0.5780141884311815,-1.269922018526724e-05,0.5813046364305156
0,0.8726646258642506,0.7456186725320461,1.2412148271034648e-05,1.3671501209512127
0,0.6260140043836773,-0.1638044830213331,0.039751508470720204,1.7212308599655803
0,0.87266462595335,-0.16360001506358623,-5.745399781711723e-06,0.8647931292061932
0,0.8726646241039359,-0.47438006949165223,3.4214245391255626e-07,1.432625051417945
0,0.8726646259619646,0.18636622879857595,-8.324236207143287e-05,0.45735050755775625
0,-0.23220970483154063,1.7364753005017892,-0.3512828696730032,1.460196116255365
0,0.7656128967825475,-0.9593732201068953,-0.005300297800316884,2.1657556044307302
0,0.8726646259970003,-0.1223550550577885,1.0266525388608419e-05,0.19728287390584412
0,0.8726646259618351,0.18481937704825052,1.3744511118744479e-05,0.5311532315114341
0,0.872664625948803,-0.3938910344766353,5.123936738723177e-06,1.3372890459685707
0,-0.0004641927126601047,-0.38574445924447665,0.0376843811997136,1.3938482997617743
0,0.8726646259971443,-0.4286544869559354,-0.00040316439463382217,0.07059692639409154
0,0.8726646243440511,-0.3497362281954696,1.8165975939025083e-06,1.259840832127508
0,0.16446000759601953,-0.46991410483256907,0.48653102549833654,1.2422434253903438
0,0.051398837482655356,-0.40300017256747683,0.18662602976308984,1.8174814417983696
0,0.07950432656461427,0.6133517445543486,-0.03181166007058429,1.1670344413655571
0,0.8726646249549967,0.2365732503127662,-1.052548038783466e-05,1.4187021491338285
0,0.8726646250031469,0.8599421274997593,3.26861497054904e-05,1.5422657885180981
0,0.8726646256963184,-0.286896889222276,-3.3593114098540385e-05,0.8573999147189687
0,0.8726646259898874,-0.24057628395809358,6.74817231786983e-05,0.5197883918112087
0,0.8726646258865914,-0.29556677308155466,-9.694230078607986e-05,0.24878761610392894
0,0.87266462583637,-1.2798138283917833,-5.290069614106315e-05,1.494321916275156
0,0.8726646252778404,-0.28105548139218545,2.652079686751232e-05,0.4437168103079353
0,-0.18434827044056123,-0.46623296594730806,0.08448018717071692,1.61789644390975
0,0.465807448148326,-0.21950649919128346,0.07989325624252529,2.4812728168010563
0,0.8726646259939395,-0.2447030647227543,-3.6765267433590936e-05,0.6954840356052545
1,0.47057995014796283,-0.7313732960903274,0.4965165943640191,1.5707963267948826
1,0.8726646257297701,0.09232763139616505,-7.706748028053192e-06,0.5498789181147253
1,-0.015016741869886729,0.08777953855414906,0.02136758670188431,1.0578899525446235
1,-0.025189401799692385,-0.2126565121507453,0.10483446195220972,1.3102300156048001
1,0.8726646259923353,0.6231478010871077,2.4059856446505134e-05,0.4995886810088998
1,0.8726646254608816,-0.6166054691779991,-5.594909027333872e-05,0.6312004139036177
1,0.36583004397485136,0.26591177207694194,-0.01878884119552961,0.6894373381880888
1,0.8726646250966927,-0.15768048042491814,-5.380355241360836e-06,1.4432778169743699
1,0.8726646259968521,-0.4753638947120029,1.1439016060151168e-05,1.5707963263346767
1,0.4210252522437182,0.5296633054735067,-0.005390461586346719,1.1724720121515926e-08
1,0.8726646259971647,0.35590163359189186,2.8670717902752817e-05,1.5707963177234785
1,0.8726646250242561,-0.196124225678081,2.4571749389373776e-05,1.1056419781608866
1,0.3059032264183467,-0.19742731688039664,0.03140648639856893,1.570796326154664
1,0.8726646259962294,-0.3345134446337014,8.263550229349487e-05,0.18002310395251855
1,0.8726646212773722,-0.5435276188157518,-1.831183251951846e-05,1.1251977487145737
1,0.12163696903347798,0.2782011741008019,-0.026645100819760174,1.5707963267156517
1,0.872664625760061,-0.9330520269727374,4.606694875308784e-06,1.4855436748565247
1,0.8726646213485,0.2720583449268384,-3.69358448231697e-07,1.4405046344788384
1,0.8726646259274873,0.3824223231100576,-8.542497953971459e-05,0.5286810120983617
1,0.8027165363740912,-0.1369538588417775,-0.18216415738098238,1.5707963267948963
1,0.24580827834547206,-0.3505300723700821,0.07689921822545148,1.110695979433732
1,0.8726646259971647,-0.5007062310592345,2.3912273507356965e-05,1.5707961112229916
1,0.8726646259857765,0.264854437799347,-1.8210983563918052e-05,0.41899306554670834
1,0.8712257103400444,-0.7966220635816945,0.0020025353639883093,1.5707963267948963
1,0.8726646259971633,0.38569798163629454,3.820096185873758e-05,1.5707963210830977
1,0.8726646257414384,-0.5808855104946646,1.1424953501493949e-05,1.3816590268122073
1,0.8726646259895511,0.16510813247023026,-1.8553467652393613e-06,1.5707963265904308
1,0.8726642382147806,-0.46680609454769806,5.295883666710774e-07,0.6956646119578959
1,0.4422932233568278,-0.2858151818268655,-0.13472898042952086,0.625464792338471
1,0.8227447875388503,0.3405014037242461,0.4310573844407202,5.799711788273585e-08
1,0.756604868314538,0.5703613694541853,-0.301473058727557,1.5707963267948963
1,0.8726645826882592,-0.7978234208865944,-7.811124817335181e-07,1.570796326792431
1,-0.02523433345532416,2.1154430636578274,0.0578322358238499,1.5707963267948963
1,0.724047926111826,-0.7192823932743664,0.3154497561887243,1.5707963267948963
1,0.872664625975837,-0.016842034672588265,-0.00010460673468112766,0.2410682518444837
1,0.8726646259910097,0.39518847959329567,-3.1596042676999874e-05,0.8220163420981649
1,0.6701546162120476,0.6455581862958529,-0.7441581113271887,1.5707963267948963
1,0.17899446181526166,0.29381934163019935,-0.013891513077942928,1.5707963267948963
1,0.872664625856449,-0.3633794369650653,2.7536166928407744e-05,1.256294323561362
1,0.8726646256012421,0.1619669870584385,-6.772254845069847e-06,0.8962922875099062
1,-0.09150858604333593,-0.5186129769430134,0.05423536352971146,1.5707963267948846
1,0.3155129305828389,0.05415956068310473,0.003230254291036485,1.5707963267948963
1,0.8726646259878837,-0.031133646934613315,-1.840142430052446e-05,0.2479115105541358
1,0.8726646258757497,0.26062109637171177,0.00013243439992050384,0.1342838155688795
1,0.13808044016350515,-0.21746948638808933,0.05570943960917828,1.5707963267943843
1,0.8726646259971647,-0.8924431686369283,2.807380187730631e-06,1.5707962618517528
1,-0.14753777158251416,-0.4982170030678839,0.08479632085169564,1.5472853560077697
1,0.6230913391473557,-0.5765361471385689,0.2680464948967083,1.570796326794895
1,0.8726646257439886,0.10636223859468084,6.766055292035177e-05,0.9672620296543247
1,0.8726646250328771,-0.49283602734432647,8.749750405187093e-05,0.8177752413121607
1,0.2208057011165344,0.3874112282506798,-0.03315475066311817,1.570796326794882
1,0.8726646259971647,0.4009725181563045,1.2498621951989586e-06,0.02870611606653584
1,0.7806729578549905,-0.47477249961515683,0.1948389766125271,2.4200833257737446e-06
1,0.872664625957865,0.5775994049471512,6.935442400857959e-05,0.7214497700744451
1,0.6390178055511985,0.5849728800453695,0.0687945402917523,1.3308747756126919e-06
1,0.7521532214336646,-0.4208033271670577,0.462400213060892,1.539427304322051
1,0.6488098052841833,0.5565193065643582,0.010654845957303755,1.117086559469477
1,0.8726646255594688,0.1392312605768455,-4.53687772327538e-06,1.2334421133780544
1,0.8726646259970802,0.3174364995671146,0.0001773617011443544,0.04538993618950598
1,0.8726646258778887,-0.13235643177553302,4.454365003059983e-05,1.0752255480340454
1,0.775472395749529,-0.31058777064325355,0.025065286060786958,1.401987488242454
1,0.8726646256072457,0.5760316047019476,-2.161212635905799e-06,1.306020723595221
1,0.5549555352222036,0.21407960548524035,4.634991003209501e-05,1.3193462102785598
1,0.8726646259971647,0.4177804580363405,-0.00017152531302883143,0.1311028926066806
1,0.8726646257003499,0.0003088606627473018,-8.609928610945272e-06,0.5539204616102892
1,0.8726646257793312,-0.18721995537806646,1.9358163157651513e-05,1.3616690335070059
1,0.5770101336694291,0.8506370824863826,0.1902880740627841,0.8082826038327879
1,-0.04004545941705958,0.7236731537574809,-0.06935753660334808,1.3549721213307646
1,0.710169173013536,0.5711075021307563,-0.05361715076797711,0.26973484026735756
1,0.8726646259761581,0.4448934633940426,-8.513927339936147e-05,0.3836613384998114
1,0.872664625987468,0.014132109289746146,0.000151758336607988,0.2152990371800133
1,0.8726646255852892,0.43577048355629183,-2.56445682127031e-05,1.0492883696269353
1,0.47642740941006095,-0.3088116194211179,0.05248278712228982,0.5346346465608357
1,0.8726646254406543,-0.49510024997598784,-5.09212040140415e-07,1.1318025571144077
1,0.8726646247814327,-0.40757045465555414,4.763060606898997e-06,0.829903359802154
1,0.8726646259061183,-0.8028720155775964,4.039217841338345e-07,1.1369309901728664
1,0.8726646258298622,-0.12895435719673384,-7.71754751162437e-07,1.3965920233170799
1,0.8726646241783044,-0.6840430266133194,-2.09005025770027e-05,1.0787850338661162
1,0.4444641589902831,-0.3555069687080706,0.09224578671295713,1.5707963267948963
1,0.8726646243211411,-0.48258729993259675,0.00011264899504115713,0.2914601471861766
1,0.8726646259751556,-0.20460613312626963,1.728608798258338e-05,0.7162578972104243
1,0.2149666032091554,-0.84357413708189,0.48358516331863677,1.3093360801602003
1,0.7822113093749682,0.7699487970829183,0.028001990629759537,1.0537405060934586
1,0.6373347101675977,0.2243302353821749,0.04878763214589732,0.934768729918718
1,0.8726646254530809,-0.3238678088538063,-3.1326192401800355e-05,0.7687898083324527
1,0.7264215802934431,0.5683566082852456,-0.36727185921738403,0.646922610309046
1,0.8726646259971647,0.5164527284255171,-0.0002694713985661515,0.04530513187031544
1,0.8726646259780234,0.4596081344481027,0.002035262950166751,0.00626205754547055
1,0.8726646259782288,-0.46596115684966166,1.832633127715479e-06,0.810099260067146
